n_mfcc,run_id,seed,test_accuracy,test_loss,epochs_trained,train_duration,history_loss,history_accuracy,history_val_loss,history_val_accuracy
20,2,7739,0.6474589705467224,1.6267108917236328,30,349.3715853691101,"[2.4002509117126465, 2.033259868621826, 1.8585718870162964, 1.7211101055145264, 1.6304283142089844, 1.5505495071411133, 1.4548840522766113, 1.3867391347885132, 1.3131102323532104, 1.261795997619629, 1.1742104291915894, 1.1383832693099976, 1.0970516204833984, 1.062060832977295, 0.9996811747550964, 0.9644266963005066, 0.9217422008514404, 0.8816773891448975, 0.8563797473907471, 0.843590497970581, 0.7906001806259155, 0.7774227857589722, 0.7531480193138123, 0.729346513748169, 0.6965713500976562, 0.6880046129226685, 0.670384407043457, 0.6292675733566284, 0.6331287622451782, 0.6096782684326172]","[0.3090028464794159, 0.4062134623527527, 0.4655086100101471, 0.5169534087181091, 0.5425087809562683, 0.5725739002227783, 0.6103223562240601, 0.6275262832641602, 0.6577584743499756, 0.6746283769607544, 0.708869218826294, 0.7153833508491516, 0.732086181640625, 0.7431100606918335, 0.762151300907135, 0.7763487696647644, 0.795724093914032, 0.8065809011459351, 0.8089193105697632, 0.8142642378807068, 0.8353098630905151, 0.8448304533958435, 0.8505094647407532, 0.8583597540855408, 0.8723901510238647, 0.8732253313064575, 0.8812426924705505, 0.891097366809845, 0.8900952339172363, 0.9009520411491394]","[2.1651296615600586, 1.8287111520767212, 1.764135718345642, 1.6105008125305176, 1.6518584489822388, 1.5366522073745728, 1.598391056060791, 1.5388883352279663, 1.4133398532867432, 1.4577810764312744, 1.4316684007644653, 1.4413096904754639, 1.3616877794265747, 1.4043529033660889, 1.5164813995361328, 1.3791598081588745, 1.3464699983596802, 1.3212063312530518, 1.4322052001953125, 1.359751582145691, 1.3785730600357056, 1.3902455568313599, 1.3786978721618652, 1.489759922027588, 1.4054023027420044, 1.3821027278900146, 1.478506326675415, 1.4263699054718018, 1.3636656999588013, 1.4180521965026855]","[0.3840000033378601, 0.5019999742507935, 0.49933332204818726, 0.5373333096504211, 0.5673333406448364, 0.5726666450500488, 0.5680000185966492, 0.5979999899864197, 0.6426666378974915, 0.6333333253860474, 0.6480000019073486, 0.6433333158493042, 0.6700000166893005, 0.6520000100135803, 0.653333306312561, 0.6746666431427002, 0.6753333210945129, 0.6779999732971191, 0.6653333306312561, 0.6800000071525574, 0.6779999732971191, 0.6833333373069763, 0.6826666593551636, 0.6733333468437195, 0.6786666512489319, 0.6853333115577698, 0.6733333468437195, 0.6813333630561829, 0.7020000219345093, 0.6846666932106018]"
20,3,6546,0.6174469590187073,1.733030080795288,30,342.9132046699524,"[2.36258602142334, 1.9110151529312134, 1.7442673444747925, 1.6078944206237793, 1.528358817100525, 1.4561166763305664, 1.3815689086914062, 1.3090819120407104, 1.230998158454895, 1.1983087062835693, 1.1361761093139648, 1.0856865644454956, 1.040234088897705, 0.9879083037376404, 0.9612600803375244, 0.9082668423652649, 0.9067396521568298, 0.8494913578033447, 0.819267213344574, 0.7786850929260254, 0.7631188631057739, 0.7404277324676514, 0.7189489006996155, 0.6847692131996155, 0.6703727841377258, 0.6505588889122009, 0.6346285343170166, 0.618648886680603, 0.585989236831665, 0.5906879305839539]","[0.32687488198280334, 0.44062134623527527, 0.507766842842102, 0.5577083826065063, 0.5907800197601318, 0.6024720072746277, 0.6345415115356445, 0.6530816555023193, 0.6931685209274292, 0.6928344964981079, 0.7208952903747559, 0.7379322052001953, 0.7521296143531799, 0.7689995169639587, 0.7786871790885925, 0.8000668287277222, 0.7988976240158081, 0.8129280209541321, 0.8281276226043701, 0.8404877185821533, 0.8459996581077576, 0.8555203080177307, 0.8588608503341675, 0.87105393409729, 0.8824118971824646, 0.8884249329566956, 0.897444486618042, 0.8966093063354492, 0.9059629440307617, 0.9078002572059631]","[2.053157091140747, 1.7369303703308105, 1.6139400005340576, 1.5963830947875977, 1.5707366466522217, 1.50926673412323, 1.4760301113128662, 1.4954694509506226, 1.427117943763733, 1.456295371055603, 1.400795578956604, 1.4000903367996216, 1.3805292844772339, 1.3584452867507935, 1.4275553226470947, 1.3736088275909424, 1.3338016271591187, 1.4118386507034302, 1.4222702980041504, 1.4973134994506836, 1.4687947034835815, 1.3971750736236572, 1.4454272985458374, 1.5142037868499756, 1.4958821535110474, 1.4746917486190796, 1.4967910051345825, 1.566514015197754, 1.5068778991699219, 1.5800963640213013]","[0.4286666810512543, 0.49933332204818726, 0.5260000228881836, 0.5533333420753479, 0.5633333325386047, 0.6046666502952576, 0.6066666841506958, 0.6133333444595337, 0.628000020980835, 0.6313333511352539, 0.6413333415985107, 0.6520000100135803, 0.6573333144187927, 0.6579999923706055, 0.6626666784286499, 0.6786666512489319, 0.6833333373069763, 0.6826666593551636, 0.6740000247955322, 0.6539999842643738, 0.6733333468437195, 0.6846666932106018, 0.6793333292007446, 0.6800000071525574, 0.6766666769981384, 0.6880000233650208, 0.6880000233650208, 0.6660000085830688, 0.6946666836738586, 0.668666660785675]"
20,4,4389,0.6358543634414673,1.5696049928665161,30,352.3653666973114,"[2.404215097427368, 2.0356781482696533, 1.8706693649291992, 1.737165927886963, 1.6482443809509277, 1.5465145111083984, 1.4466698169708252, 1.400952935218811, 1.3323320150375366, 1.2533246278762817, 1.201959252357483, 1.1569721698760986, 1.1299740076065063, 1.0686817169189453, 1.0416796207427979, 0.9778692722320557, 0.9670130014419556, 0.9291199445724487, 0.8957735896110535, 0.8542154431343079, 0.8432790637016296, 0.782569944858551, 0.7625560164451599, 0.746338427066803, 0.717707633972168, 0.6934196352958679, 0.6728234887123108, 0.6627557277679443, 0.6354154944419861, 0.6444444060325623]","[0.30883580446243286, 0.4067145586013794, 0.4660096764564514, 0.5147820115089417, 0.5431768894195557, 0.5757474303245544, 0.6170035004615784, 0.6296976804733276, 0.6487389206886292, 0.6766327023506165, 0.7000166773796082, 0.7140470743179321, 0.72490394115448, 0.7491230964660645, 0.7487890720367432, 0.774511456489563, 0.7798563838005066, 0.7880407571792603, 0.8002338409423828, 0.8135961294174194, 0.8147653341293335, 0.8399866223335266, 0.8436612486839294, 0.8566895127296448, 0.8667111992835999, 0.8700518012046814, 0.8760647773742676, 0.8857524394989014, 0.8874227404594421, 0.8832470178604126]","[2.157400131225586, 1.8957246541976929, 1.6929312944412231, 1.612040400505066, 1.5595096349716187, 1.4945615530014038, 1.4331772327423096, 1.4340424537658691, 1.414830207824707, 1.4090090990066528, 1.4766134023666382, 1.394688606262207, 1.3815231323242188, 1.4210504293441772, 1.4517948627471924, 1.3255733251571655, 1.3233869075775146, 1.356728196144104, 1.3359665870666504, 1.3726366758346558, 1.3181263208389282, 1.4443755149841309, 1.4465874433517456, 1.3387848138809204, 1.5016690492630005, 1.360724925994873, 1.4136881828308105, 1.5830800533294678, 1.509714961051941, 1.3813730478286743]","[0.40799999237060547, 0.47466665506362915, 0.5273333191871643, 0.550000011920929, 0.5740000009536743, 0.5979999899864197, 0.6200000047683716, 0.625333309173584, 0.6340000033378601, 0.640666663646698, 0.6286666393280029, 0.6420000195503235, 0.6693333387374878, 0.6453333497047424, 0.6393333077430725, 0.6740000247955322, 0.6733333468437195, 0.6840000152587891, 0.6840000152587891, 0.6833333373069763, 0.6913333535194397, 0.6606666445732117, 0.6766666769981384, 0.6813333630561829, 0.6633333563804626, 0.6940000057220459, 0.6866666674613953, 0.653333306312561, 0.6700000166893005, 0.6966666579246521]"
20,5,4330,0.6382552981376648,1.6121068000793457,30,353.7999882698059,"[2.3757097721099854, 1.9727413654327393, 1.841256022453308, 1.7014061212539673, 1.59507155418396, 1.5142347812652588, 1.4443869590759277, 1.3682013750076294, 1.3006417751312256, 1.2375822067260742, 1.1967699527740479, 1.1396220922470093, 1.0886149406433105, 1.0508044958114624, 0.997757613658905, 0.9551753997802734, 0.9146163463592529, 0.896700918674469, 0.8563919067382812, 0.8203489780426025, 0.7984595894813538, 0.7540432810783386, 0.721543550491333, 0.7241852879524231, 0.6951783299446106, 0.6668152213096619, 0.6357566714286804, 0.6356319189071655, 0.6180999279022217, 0.6009897589683533]","[0.3064974248409271, 0.42558878660202026, 0.46534156799316406, 0.5201269388198853, 0.5633873343467712, 0.5856021642684937, 0.6074828505516052, 0.6350426077842712, 0.6585935950279236, 0.6831468343734741, 0.694003701210022, 0.7167195677757263, 0.7396024465560913, 0.7429430484771729, 0.768164336681366, 0.7730081677436829, 0.7910472750663757, 0.8004008531570435, 0.8124269247055054, 0.8231167793273926, 0.8341406583786011, 0.8543511033058167, 0.8613662719726562, 0.8578587174415588, 0.8685485124588013, 0.8765658736228943, 0.8889260292053223, 0.8870887160301208, 0.9004510045051575, 0.9052947759628296]","[2.106250047683716, 1.846034049987793, 1.7596458196640015, 1.667398452758789, 1.6271919012069702, 1.5829418897628784, 1.5177050828933716, 1.4696364402770996, 1.482211709022522, 1.479404330253601, 1.488905906677246, 1.5578364133834839, 1.5356979370117188, 1.4668614864349365, 1.4227553606033325, 1.4479763507843018, 1.3900376558303833, 1.476569652557373, 1.4802755117416382, 1.598649263381958, 1.3810986280441284, 1.5187174081802368, 1.5418566465377808, 1.4650357961654663, 1.4962999820709229, 1.528368353843689, 1.547520637512207, 1.5161712169647217, 1.6059529781341553, 1.5292646884918213]","[0.4206666648387909, 0.47333332896232605, 0.4959999918937683, 0.5333333611488342, 0.5460000038146973, 0.5799999833106995, 0.5886666774749756, 0.6213333606719971, 0.6060000061988831, 0.6140000224113464, 0.6166666746139526, 0.6146666407585144, 0.6200000047683716, 0.6399999856948853, 0.6526666879653931, 0.6586666703224182, 0.6700000166893005, 0.6513333320617676, 0.6539999842643738, 0.6173333525657654, 0.6859999895095825, 0.659333348274231, 0.6660000085830688, 0.6713333129882812, 0.6733333468437195, 0.6613333225250244, 0.6646666526794434, 0.6726666688919067, 0.6579999923706055, 0.668666660785675]"
20,6,8586,0.6618647575378418,1.5732091665267944,30,343.00929021835327,"[2.405674695968628, 1.9761863946914673, 1.808081030845642, 1.6578961610794067, 1.5639420747756958, 1.4846771955490112, 1.4039133787155151, 1.3460921049118042, 1.2828128337860107, 1.2175014019012451, 1.1611840724945068, 1.1130846738815308, 1.0680738687515259, 1.0154685974121094, 0.9769312739372253, 0.9541285037994385, 0.9057477116584778, 0.8551244735717773, 0.8307584524154663, 0.8150395750999451, 0.7749646306037903, 0.7420406341552734, 0.7378721833229065, 0.7079896330833435, 0.6689308881759644, 0.664465069770813, 0.6294203996658325, 0.6274360418319702, 0.619326114654541, 0.5882917046546936]","[0.31802237033843994, 0.4262568950653076, 0.4761984348297119, 0.5253048539161682, 0.5732420086860657, 0.5964589715003967, 0.6203441023826599, 0.6392183303833008, 0.6686153411865234, 0.6943377256393433, 0.7130449414253235, 0.737264096736908, 0.747285783290863, 0.7683314085006714, 0.7728411555290222, 0.7836980223655701, 0.7992316484451294, 0.8224486112594604, 0.8301319479942322, 0.8291297554969788, 0.847001850605011, 0.8583597540855408, 0.8538500070571899, 0.8692166209220886, 0.8825789093971252, 0.8839151263237, 0.8934357762336731, 0.8951060771942139, 0.8949390053749084, 0.9032904505729675]","[2.109825372695923, 1.8134454488754272, 1.6701829433441162, 1.6069599390029907, 1.4890064001083374, 1.488368034362793, 1.465335726737976, 1.4650499820709229, 1.4726717472076416, 1.4009567499160767, 1.409930944442749, 1.3646916151046753, 1.395479440689087, 1.3684945106506348, 1.3349645137786865, 1.3591214418411255, 1.4377690553665161, 1.359379768371582, 1.3785052299499512, 1.412274718284607, 1.5307023525238037, 1.3420909643173218, 1.470976710319519, 1.397734522819519, 1.4282525777816772, 1.4510653018951416, 1.4644231796264648, 1.4001702070236206, 1.5078849792480469, 1.4853297472000122]","[0.3919999897480011, 0.45266667008399963, 0.5226666927337646, 0.5386666655540466, 0.578000009059906, 0.6019999980926514, 0.6046666502952576, 0.6119999885559082, 0.6033333539962769, 0.6393333077430725, 0.6286666393280029, 0.6586666703224182, 0.653333306312561, 0.6526666879653931, 0.6693333387374878, 0.6753333210945129, 0.6493333578109741, 0.6693333387374878, 0.6826666593551636, 0.6766666769981384, 0.6433333158493042, 0.6813333630561829, 0.6606666445732117, 0.6926666498184204, 0.690666675567627, 0.6646666526794434, 0.6880000233650208, 0.6993333101272583, 0.6666666865348816, 0.6899999976158142]"
20,7,860,0.6490596532821655,1.5529484748840332,30,341.55086731910706,"[2.385789394378662, 1.9689321517944336, 1.7778619527816772, 1.6489033699035645, 1.5406169891357422, 1.4799811840057373, 1.4061459302902222, 1.3272758722305298, 1.2734266519546509, 1.2050200700759888, 1.1521046161651611, 1.1098419427871704, 1.072883129119873, 0.9986365437507629, 0.9787004590034485, 0.929704487323761, 0.8993000388145447, 0.8613972067832947, 0.8378639817237854, 0.789141058921814, 0.7784413695335388, 0.7591915726661682, 0.7173144221305847, 0.6973750591278076, 0.691227912902832, 0.646956205368042, 0.6238340139389038, 0.6028112769126892, 0.6099488735198975, 0.5938637852668762]","[0.312176376581192, 0.4292634129524231, 0.49056288599967957, 0.5356606245040894, 0.5707365870475769, 0.6001335978507996, 0.6256889700889587, 0.6582595705986023, 0.6759645938873291, 0.6938366293907166, 0.7170535922050476, 0.7327542901039124, 0.7421079277992249, 0.7708368301391602, 0.7811926007270813, 0.7908802628517151, 0.8025722503662109, 0.819776177406311, 0.8204442858695984, 0.8394855260848999, 0.8439953327178955, 0.8473358750343323, 0.8633706569671631, 0.8705528378486633, 0.8717220425605774, 0.8936027884483337, 0.8979455232620239, 0.9029564261436462, 0.9009520411491394, 0.9101386070251465]","[2.0867319107055664, 1.8004810810089111, 1.608984351158142, 1.5893563032150269, 1.516833782196045, 1.526543140411377, 1.5655910968780518, 1.451700210571289, 1.4374085664749146, 1.406278133392334, 1.4539068937301636, 1.4282653331756592, 1.4134656190872192, 1.3847064971923828, 1.330219030380249, 1.4819532632827759, 1.437563419342041, 1.4915364980697632, 1.403914213180542, 1.3927301168441772, 1.4625979661941528, 1.4336847066879272, 1.5029319524765015, 1.4985013008117676, 1.4723955392837524, 1.5077224969863892, 1.5629345178604126, 1.5222867727279663, 1.4161003828048706, 1.4368976354599]","[0.41866666078567505, 0.49133333563804626, 0.5333333611488342, 0.5713333487510681, 0.6013333201408386, 0.5720000267028809, 0.6039999723434448, 0.6159999966621399, 0.6353333592414856, 0.6353333592414856, 0.6166666746139526, 0.6413333415985107, 0.6286666393280029, 0.6499999761581421, 0.6513333320617676, 0.6359999775886536, 0.6553333401679993, 0.6306666731834412, 0.6506666541099548, 0.6513333320617676, 0.6506666541099548, 0.6579999923706055, 0.6520000100135803, 0.653333306312561, 0.6639999747276306, 0.6380000114440918, 0.6393333077430725, 0.6506666541099548, 0.668666660785675, 0.6693333387374878]"
20,8,6973,0.6666666865348816,1.4515715837478638,30,340.6342408657074,"[2.3458902835845947, 1.9627312421798706, 1.8061953783035278, 1.6874282360076904, 1.5883269309997559, 1.49000084400177, 1.426947832107544, 1.3529322147369385, 1.2834784984588623, 1.235819935798645, 1.1819026470184326, 1.1416195631027222, 1.09609055519104, 1.0429160594940186, 1.001432180404663, 0.9727305769920349, 0.9202646017074585, 0.8772234320640564, 0.8703740239143372, 0.8391862511634827, 0.8048952221870422, 0.7742790579795837, 0.7807825207710266, 0.7251147031784058, 0.7011489868164062, 0.6805737614631653, 0.6764464974403381, 0.6482717990875244, 0.6380065083503723, 0.6153090000152588]","[0.32036077976226807, 0.4381159245967865, 0.4893936812877655, 0.5207950472831726, 0.5542007684707642, 0.59311842918396, 0.6190078258514404, 0.6430599689483643, 0.6582595705986023, 0.6844830513000488, 0.7043594717979431, 0.7197260856628418, 0.7300818562507629, 0.7509604096412659, 0.7561383247375488, 0.7735092639923096, 0.7940537929534912, 0.803741455078125, 0.8075830936431885, 0.8191080689430237, 0.8287957310676575, 0.8456656336784363, 0.8384833931922913, 0.8590279221534729, 0.8677133917808533, 0.8727242350578308, 0.8768999576568604, 0.8847503066062927, 0.8864206075668335, 0.8926006555557251]","[2.1594064235687256, 1.7858874797821045, 1.6158515214920044, 1.5780251026153564, 1.5450584888458252, 1.4493145942687988, 1.45646333694458, 1.4253183603286743, 1.450092077255249, 1.4872891902923584, 1.3909190893173218, 1.3949708938598633, 1.3361597061157227, 1.3489985466003418, 1.4158862829208374, 1.3142930269241333, 1.3229879140853882, 1.367008924484253, 1.3346613645553589, 1.4366930723190308, 1.3130770921707153, 1.2610204219818115, 1.3351722955703735, 1.3507248163223267, 1.3884673118591309, 1.355055570602417, 1.4050828218460083, 1.442949891090393, 1.4074974060058594, 1.3469206094741821]","[0.39933332800865173, 0.4946666657924652, 0.5839999914169312, 0.5553333163261414, 0.5686666369438171, 0.6039999723434448, 0.6173333525657654, 0.6233333349227905, 0.612666666507721, 0.6026666760444641, 0.6480000019073486, 0.6439999938011169, 0.6493333578109741, 0.6586666703224182, 0.640666663646698, 0.6566666960716248, 0.6693333387374878, 0.6579999923706055, 0.6666666865348816, 0.6473333239555359, 0.6859999895095825, 0.699999988079071, 0.6880000233650208, 0.6706666946411133, 0.6786666512489319, 0.6826666593551636, 0.6740000247955322, 0.6679999828338623, 0.6666666865348816, 0.6840000152587891]"
20,9,2015,0.6358543634414673,1.5472804307937622,30,351.99678230285645,"[2.369802474975586, 2.000575065612793, 1.8144612312316895, 1.6680498123168945, 1.5672956705093384, 1.4737095832824707, 1.4159554243087769, 1.3596552610397339, 1.2511588335037231, 1.2171380519866943, 1.1419721841812134, 1.0984793901443481, 1.0360298156738281, 1.0084482431411743, 0.9369716048240662, 0.9138036966323853, 0.8937777280807495, 0.8456588983535767, 0.8273190259933472, 0.7761643528938293, 0.7447697520256042, 0.7248817086219788, 0.7120909690856934, 0.6816639304161072, 0.6675844788551331, 0.6437516808509827, 0.6195657253265381, 0.6010152697563171, 0.5895563960075378, 0.580107569694519]","[0.31852346658706665, 0.41306161880493164, 0.4827125370502472, 0.5309838056564331, 0.5613830089569092, 0.6066477298736572, 0.6273592710494995, 0.6430599689483643, 0.672791063785553, 0.6909971833229065, 0.7158843874931335, 0.7369300127029419, 0.7546350359916687, 0.7643226981163025, 0.7883748412132263, 0.7995657324790955, 0.7963922023773193, 0.8184399604797363, 0.8192750811576843, 0.8411558270454407, 0.854184091091156, 0.8643727898597717, 0.863871693611145, 0.8753966689109802, 0.8767329454421997, 0.8847503066062927, 0.8929346799850464, 0.9019542336463928, 0.9076331853866577, 0.9116418957710266]","[2.0985288619995117, 1.8287237882614136, 1.5931954383850098, 1.6183452606201172, 1.4686075448989868, 1.469384789466858, 1.4325929880142212, 1.4297035932540894, 1.360758662223816, 1.3464679718017578, 1.3187557458877563, 1.3283841609954834, 1.3408101797103882, 1.3563220500946045, 1.3931928873062134, 1.410064935684204, 1.3073856830596924, 1.4059244394302368, 1.3656673431396484, 1.3959741592407227, 1.4751336574554443, 1.3603862524032593, 1.4115538597106934, 1.4420545101165771, 1.4669849872589111, 1.4311286211013794, 1.3690332174301147, 1.4544869661331177, 1.4236057996749878, 1.365853190422058]","[0.36933332681655884, 0.45533332228660583, 0.5533333420753479, 0.5440000295639038, 0.5913333296775818, 0.5986666679382324, 0.612666666507721, 0.628000020980835, 0.6513333320617676, 0.6486666798591614, 0.6713333129882812, 0.6800000071525574, 0.6633333563804626, 0.6566666960716248, 0.6546666622161865, 0.6586666703224182, 0.6933333277702332, 0.6660000085830688, 0.6826666593551636, 0.6800000071525574, 0.6746666431427002, 0.6833333373069763, 0.6853333115577698, 0.6766666769981384, 0.6753333210945129, 0.6840000152587891, 0.6986666917800903, 0.6806666851043701, 0.7059999704360962, 0.7133333086967468]"
20,10,942,0.639055609703064,1.6107538938522339,30,340.44932317733765,"[2.3786964416503906, 1.9676949977874756, 1.800942301750183, 1.691831350326538, 1.607185959815979, 1.5405323505401611, 1.4343525171279907, 1.3780300617218018, 1.3010526895523071, 1.270722508430481, 1.1867972612380981, 1.138095498085022, 1.1028566360473633, 1.0580693483352661, 1.0309679508209229, 0.9880477786064148, 0.9478216767311096, 0.9040194749832153, 0.873266339302063, 0.839381754398346, 0.8222492337226868, 0.7694331407546997, 0.7519174218177795, 0.7272334098815918, 0.7155221700668335, 0.6894673109054565, 0.6719155311584473, 0.6489942669868469, 0.6356730461120605, 0.5893493890762329]","[0.31985968351364136, 0.42425253987312317, 0.4848839044570923, 0.5261399745941162, 0.5453482270240784, 0.5767496228218079, 0.6116585731506348, 0.631534993648529, 0.6691164374351501, 0.6709537506103516, 0.6990145444869995, 0.7128779292106628, 0.7280775308609009, 0.7407716512680054, 0.7544680237770081, 0.7696676254272461, 0.7836980223655701, 0.7975614070892334, 0.8049106597900391, 0.8171037435531616, 0.8224486112594604, 0.8473358750343323, 0.8495072722434998, 0.8613662719726562, 0.8633706569671631, 0.8680474162101746, 0.8789042830467224, 0.8870887160301208, 0.8899281620979309, 0.9069650769233704]","[2.1081507205963135, 1.9094303846359253, 1.6826759576797485, 1.620955228805542, 1.5775214433670044, 1.5409544706344604, 1.4636155366897583, 1.4832782745361328, 1.5177985429763794, 1.394891619682312, 1.3974015712738037, 1.426540732383728, 1.486929178237915, 1.4463330507278442, 1.4112879037857056, 1.4166233539581299, 1.3259307146072388, 1.3937456607818604, 1.394888162612915, 1.376199722290039, 1.4313181638717651, 1.441185712814331, 1.3328287601470947, 1.4006677865982056, 1.5005342960357666, 1.4495559930801392, 1.5237481594085693, 1.4459447860717773, 1.4896858930587769, 1.5667026042938232]","[0.38999998569488525, 0.4426666796207428, 0.5080000162124634, 0.5233333110809326, 0.5759999752044678, 0.5773333311080933, 0.6046666502952576, 0.6019999980926514, 0.6019999980926514, 0.6480000019073486, 0.6426666378974915, 0.6359999775886536, 0.6299999952316284, 0.6466666460037231, 0.6480000019073486, 0.6606666445732117, 0.6693333387374878, 0.6633333563804626, 0.6646666526794434, 0.6793333292007446, 0.6626666784286499, 0.6713333129882812, 0.690666675567627, 0.6866666674613953, 0.671999990940094, 0.6766666769981384, 0.6706666946411133, 0.6733333468437195, 0.6806666851043701, 0.6800000071525574]"
30,1,893,0.6646658778190613,1.5244005918502808,30,515.2272205352783,"[2.3476834297180176, 1.9084020853042603, 1.7163000106811523, 1.5522862672805786, 1.4521501064300537, 1.335747480392456, 1.2583286762237549, 1.1562379598617554, 1.0989265441894531, 1.0392216444015503, 0.9916278719902039, 0.935120165348053, 0.9016438126564026, 0.8441073298454285, 0.7951291799545288, 0.7632856965065002, 0.7179946899414062, 0.7129010558128357, 0.6783550381660461, 0.6682015657424927, 0.6380445957183838, 0.5957099199295044, 0.5914626121520996, 0.58149254322052, 0.5509018301963806, 0.5461004376411438, 0.5470545887947083, 0.5139766335487366, 0.5059410333633423, 0.4974931478500366]","[0.3302154541015625, 0.4451311230659485, 0.5179555416107178, 0.5800902247428894, 0.6128277778625488, 0.6539168357849121, 0.6871554851531982, 0.710873544216156, 0.7367630004882812, 0.7618172764778137, 0.7731752395629883, 0.797728419303894, 0.8087522983551025, 0.8272924423217773, 0.8421580195426941, 0.855019211769104, 0.8740604519844055, 0.8752296566963196, 0.8867546319961548, 0.8900952339172363, 0.9004510045051575, 0.9188241362571716, 0.912310004234314, 0.922331690788269, 0.9310172200202942, 0.934691846370697, 0.9276766180992126, 0.941540002822876, 0.9462168216705322, 0.9472189545631409]","[2.0764806270599365, 1.7248961925506592, 1.6580816507339478, 1.5604736804962158, 1.5000004768371582, 1.543847680091858, 1.4720377922058105, 1.5092195272445679, 1.535048484802246, 1.5144894123077393, 1.6011979579925537, 1.541707158088684, 1.536457896232605, 1.6279947757720947, 1.5271674394607544, 1.6353050470352173, 1.572265625, 1.5360106229782104, 1.5099239349365234, 1.5786381959915161, 1.589038372039795, 1.6377161741256714, 1.5762156248092651, 1.6552845239639282, 1.7699674367904663, 1.7608879804611206, 1.6925477981567383, 1.5785058736801147, 1.6211179494857788, 1.6770823001861572]","[0.42133334279060364, 0.5086666941642761, 0.5473333597183228, 0.5766666531562805, 0.6100000143051147, 0.621999979019165, 0.6366666555404663, 0.6306666731834412, 0.6206666827201843, 0.6333333253860474, 0.6100000143051147, 0.640666663646698, 0.6359999775886536, 0.6293333172798157, 0.6566666960716248, 0.6359999775886536, 0.6446666717529297, 0.6499999761581421, 0.6606666445732117, 0.6553333401679993, 0.6446666717529297, 0.6546666622161865, 0.6520000100135803, 0.6573333144187927, 0.6486666798591614, 0.6386666893959045, 0.6393333077430725, 0.6779999732971191, 0.6706666946411133, 0.6753333210945129]"
30,2,7739,0.6326530575752258,1.6924654245376587,30,575.1326727867126,"[2.3123621940612793, 1.8536351919174194, 1.6749792098999023, 1.5507299900054932, 1.4364007711410522, 1.36051607131958, 1.2805051803588867, 1.2130346298217773, 1.1339404582977295, 1.0783987045288086, 1.010695457458496, 0.9551631212234497, 0.9145177602767944, 0.8877893686294556, 0.8064450621604919, 0.7914184331893921, 0.7505709528923035, 0.7178505063056946, 0.705222487449646, 0.6696299910545349, 0.6417089700698853, 0.6199004054069519, 0.5958871841430664, 0.591731607913971, 0.5610051155090332, 0.5482718348503113, 0.5178382396697998, 0.5160006284713745, 0.5075575709342957, 0.4885455071926117]","[0.33489227294921875, 0.47335895895957947, 0.5328211188316345, 0.5752463936805725, 0.6165024042129517, 0.6437280774116516, 0.6767997145652771, 0.6945047378540039, 0.7230666279792786, 0.7432770729064941, 0.7656589150428772, 0.7841991186141968, 0.7998997569084167, 0.8095874190330505, 0.8376482129096985, 0.8421580195426941, 0.8585268259048462, 0.8725572228431702, 0.8752296566963196, 0.8917654752731323, 0.8941038846969604, 0.9056288599967957, 0.9106397032737732, 0.9128111004829407, 0.9209954738616943, 0.9300150275230408, 0.9420410990715027, 0.9420410990715027, 0.9397026896476746, 0.9492233395576477]","[1.991543173789978, 1.7728962898254395, 1.6570055484771729, 1.5595529079437256, 1.5896259546279907, 1.5935001373291016, 1.5179272890090942, 1.5423139333724976, 1.4628061056137085, 1.5501933097839355, 1.5024058818817139, 1.5764098167419434, 1.5026277303695679, 1.4728869199752808, 1.5660568475723267, 1.6348497867584229, 1.5484764575958252, 1.5354671478271484, 1.5541870594024658, 1.581540822982788, 1.7284672260284424, 1.6234959363937378, 1.5785735845565796, 1.5396474599838257, 1.6039363145828247, 1.7266730070114136, 1.6919021606445312, 1.6894389390945435, 1.682024359703064, 1.7672725915908813]","[0.4819999933242798, 0.5133333206176758, 0.550000011920929, 0.6079999804496765, 0.6000000238418579, 0.5899999737739563, 0.6019999980926514, 0.6313333511352539, 0.6413333415985107, 0.6346666812896729, 0.6326666474342346, 0.6386666893959045, 0.625333309173584, 0.6566666960716248, 0.6466666460037231, 0.628000020980835, 0.6466666460037231, 0.6626666784286499, 0.6546666622161865, 0.6513333320617676, 0.6333333253860474, 0.671999990940094, 0.6679999828338623, 0.6613333225250244, 0.6639999747276306, 0.6453333497047424, 0.6526666879653931, 0.6526666879653931, 0.6620000004768372, 0.6613333225250244]"
